,indemnity_amount,full_area,34kt_Winds,threefour_pct,50kt_Winds,fifity_pct,64kt_Winds,sixfour_pct,pcp,PlantedAcres,log_indemnity_amount,sqrt_indemnity_amount,reciprocal_indemnity_amount
0,103387.6,0.30850748249401566,0.30850748249401555,99.99999999999997,0.30850748249401555,99.99999999999997,0.0,0.0,29.37,25213.280000000002,11.546249983527652,321.5394221553556,9.672339816380301e-06
1,152313.6,0.19447726275489777,0.1944772627548978,100.00000000000003,0.1944772627548978,100.00000000000003,0.0,0.0,22.09,33677.91000000001,11.933703397716094,390.27375007807024,6.565401907643178e-06
2,40218.6,0.12874295161159033,0.12874295161159058,100.0000000000002,0.021117933524044716,16.403176453306926,0.0,0.0,15.09,8457.65,10.602109717976342,200.54575537766937,2.486411759733059e-05
3,9192255.2,0.26134468451400134,0.2613446845140015,100.00000000000007,0.2613446845140015,100.00000000000007,0.2612676313486993,99.97051665104829,30.98,150229.47000000003,16.033871970184972,3031.87321634662,1.0878723210382585e-07
4,58683.0,0.1490394200711617,0.14903942007116172,100.00000000000003,0.14903942007116172,100.00000000000003,0.0,0.0,16.04,22738.777000000002,10.979922396259534,242.24574299665207,1.7040710256803505e-05
5,0.0,0.170716195299825,0.170716195299825,100.0,0.15561995177121202,91.15711107425994,0.0,0.0,15.24,1024.3799999999999,0.0,0.0,inf
6,125236.0,0.23946171797200072,0.23946171797200042,99.99999999999987,0.23946171797200042,99.99999999999987,0.0,0.0,28.53,3588.48,11.737963221145137,353.8869876104517,7.984924462614584e-06
7,0.0,0.19946995332700004,0.19946995332699985,99.9999999999999,0.19946995332699985,99.9999999999999,0.0,0.0,27.57,9745.699999999999,0.0,0.0,inf
8,0.0,0.2552206000306776,0.2552206000306776,100.0,0.2552206000306776,100.0,0.0,0.0,20.83,2151.99,0.0,0.0,inf
9,0.0,0.30381480196665833,0.303814801966658,99.99999999999989,0.303814801966658,99.99999999999989,0.0,0.0,25.55,16610.34,0.0,0.0,inf
10,0.0,0.2797631497895323,0.279763149789532,99.99999999999987,0.0,0.0,0.0,0.0,16.2,38430.509999999995,0.0,0.0,inf
11,26090.0,0.15007099531549986,0.1500709953155,100.00000000000009,0.0,0.0,0.0,0.0,16.5,29327.1,10.169345706257875,161.5239920259526,3.8328861632809504e-05
12,0.0,0.20462430738699994,0.20462430738700013,100.00000000000009,0.0037390427096734716,1.8272720173962178,0.0,0.0,16.87,430.84999999999997,0.0,0.0,inf
13,80220656.0,0.4700534324828943,0.4700534324828936,99.99999999999986,0.4700534324828936,99.99999999999986,0.24846055277436394,52.85793818416711,23.65,0.0,18.200291608250204,8956.598461469623,1.246561733426862e-08
14,842196.0,0.2106618752634998,0.2106618752634995,99.99999999999986,0.2106618752634995,99.99999999999986,0.0988734006139144,46.93464372243042,28.17,188738.52000000002,13.643769232604356,917.7123732412024,1.187372060660464e-06
15,1867170.0,0.3580984354615003,0.35809843546149944,99.99999999999977,0.35809843546149944,99.99999999999977,0.0,0.0,28.32,143518.12999999998,14.43993500911704,1366.444290851259,5.355698731234971e-07
16,0.0,0.18188652771013697,0.043133675313280176,23.714607044464586,0.0,0.0,0.0,0.0,20.99,29729.960000000003,0.0,0.0,inf
17,0.0,0.137173569361739,0.13717356936173894,99.99999999999996,0.03354708568757474,24.455939904215853,0.0,0.0,15.76,6.07,0.0,0.0,inf
18,8328.0,0.08577329896450005,0.08577329896450009,100.00000000000004,0.08577329896450009,100.00000000000004,0.0,0.0,28.13,42975.69,9.02749867993534,91.25787637239867,0.00012007684918347742
19,39486.0,0.12627481487232584,0.1262748148723255,99.99999999999973,0.1262748148723255,99.99999999999973,0.0,0.0,19.81,20436.24,10.583726782795289,198.7108451997525,2.5325431798612168e-05
20,50759.0,0.11905403231558585,0.11905403231558584,99.99999999999999,0.11905403231558584,99.99999999999999,0.11905403231558584,99.99999999999999,26.22,15163.86,10.834863921828324,225.2975809901207,1.970093973482535e-05
21,6580090.0,0.20852422236735632,0.20852422236735627,99.99999999999997,0.20852422236735627,99.99999999999997,0.2055637484384838,98.5802733633232,34.24,1729.0,15.699559132993103,2565.168610442596,1.5197360522424465e-07
22,88946.0,0.13967475545750077,0.1396747554575008,100.00000000000003,0.0,0.0,0.0,0.0,17.35,17846.23,11.395795965712404,298.23815986556787,1.1242776516088413e-05
23,848424.0,0.2767664128294985,0.27676641282949865,100.00000000000007,0.27676641282949865,100.00000000000007,0.042297726820165714,15.28282510429586,28.76,35767.96000000001,13.651136968470952,921.0993431764025,1.1786559550413473e-06
24,0.0,0.15293706290591028,0.15293706290590986,99.99999999999972,0.13746301923988938,89.88208392916451,0.0,0.0,16.37,1170.87,0.0,0.0,inf
25,5294.0,0.1741229504881722,0.17412295048817214,99.99999999999997,0.17412295048817214,99.99999999999997,0.0,0.0,18.01,52521.329999999994,8.574518258035507,72.75987905432498,0.00018889308651303362
26,0.0,0.2800193150624217,0.08212231585241583,29.327375446979143,0.0,0.0,0.0,0.0,18.32,59654.71999999999,0.0,0.0,inf
27,387252.0,0.2575102270865995,0.2575102270865991,99.99999999999984,0.2575102270865991,99.99999999999984,0.1456515366541778,56.56145711261241,29.09,39183.97999999999,12.866833505182614,622.2957496239228,2.5822978319027403e-06
28,0.0,0.1632495371913367,0.16324953719133653,99.9999999999999,0.16324953719133653,99.9999999999999,0.0,0.0,23.98,7875.79,0.0,0.0,inf
29,468800.65,0.27831703270274954,0.27831703270274927,99.9999999999999,0.27831703270274927,99.9999999999999,0.0,0.0,29.68,62900.48,13.05793503686332,684.6901854123513,2.1331028444606463e-06
30,0.0,0.13802462990672557,0.13802462990672557,100.0,0.0,0.0,0.0,0.0,16.77,215.69,0.0,0.0,inf
31,9769025.1,0.47748581200300116,0.47748581200300083,99.99999999999993,0.47748581200300083,99.99999999999993,0.2364952338608253,49.52926933446534,27.31,119883.35399999996,16.094727336348164,3125.543968655696,1.0236435977628925e-07
32,161468.0,0.167954577478105,0.16795457747810502,100.00000000000003,0.16795457747810502,100.00000000000003,0.0,0.0,21.49,59614.17999999999,11.992068452755603,401.8308101676625,6.19317759556073e-06
33,21168.0,0.1736957376908112,0.1736957376908114,100.00000000000011,0.1736957376908114,100.00000000000011,0.0,0.0,29.1,8728.789999999999,9.96029312635758,145.4922678357857,4.72411186696901e-05
34,0.0,0.07272962541500008,0.07272962541500008,100.0,0.07272962541500008,100.0,0.0,0.0,27.19,2567.3799999999997,0.0,0.0,inf
35,151831.0,0.14283416025758894,0.1428341602575892,100.00000000000017,0.1428341602575892,100.00000000000017,0.10239085527700478,71.68513126856476,35.52,7937.04,11.930529925416755,389.6549755873778,6.58627026101389e-06
36,0.0,0.12222640003007233,0.12222640003007226,99.99999999999994,0.12222640003007226,99.99999999999994,0.0,0.0,25.08,7357.189999999999,0.0,0.0,inf
37,640.8,0.11946854923790093,0.1194685492379009,99.99999999999997,0.0,0.0,0.0,0.0,16.52,65133.48999999998,6.464276728675756,25.314027731674784,0.0015605493133583022
38,0.0,0.3195458953230693,0.31954589532306893,99.99999999999987,0.31954589532306893,99.99999999999987,0.3087346380755384,96.61668091946528,23.69,13864.789999999995,0.0,0.0,inf
39,0.0,0.16291823601979205,0.16291823601979186,99.99999999999987,0.16291823601979186,99.99999999999987,0.0,0.0,26.36,10326.800000000003,0.0,0.0,inf
40,10575314.95,0.14449412166798026,0.14449412166798029,100.00000000000003,0.14449412166798029,100.00000000000003,0.0,0.0,28.27,79034.74000000002,16.174033159518864,3251.970933141931,9.455983152539585e-08
41,0.0,0.206391166830025,0.20639116683002534,100.00000000000016,0.20639116683002534,100.00000000000016,0.0,0.0,24.55,5739.170000000001,0.0,0.0,inf
42,2883.0,0.13869983603600053,0.13869983603600014,99.99999999999972,0.13869983603600014,99.99999999999972,0.07115270929143339,51.29977895068686,26.31,92312.83999999998,7.96693349840484,53.693575034635195,0.000346860908775581
43,4691722.0,0.5227469644306868,0.5227469644306867,99.99999999999997,0.5227469644306867,99.99999999999997,0.12046146466630527,23.043933846176884,21.9,307695.29,15.36131045035463,2166.038319143962,2.1314135833282534e-07
44,0.0,0.1326461156775003,0.13264611567750034,100.00000000000004,0.13264611567750034,100.00000000000004,0.0,0.0,23.58,50599.29,0.0,0.0,inf
45,0.0,0.15580966100700014,0.1558096610069998,99.99999999999979,0.1558096610069998,99.99999999999979,0.0,0.0,25.76,3031.79,0.0,0.0,inf
46,4891059.75,0.15095559922449978,0.15095559922449978,100.0,0.15095559922449978,100.0,0.1379798595668502,91.40426739762584,32.01,76515.49000000002,15.402919760217205,2211.574043526465,2.0445466854090261e-07
47,21478.0,0.23386180094799977,0.23386180094800024,100.0000000000002,0.23386180094800024,100.0000000000002,0.0,0.0,29.63,39828.700000000004,9.974830992604263,146.5537444079816,4.6559269950647176e-05
48,11190500.6,0.15070484222499958,0.15070484222499964,100.00000000000004,0.15070484222499964,100.00000000000004,0.15070484222499964,100.00000000000004,33.54,80193.66999999998,16.23057590502073,3345.2205607403525,8.936150720549536e-08
49,18101739.2,0.12801943625264178,0.12801943625264178,100.0,0.12801943625264178,100.0,0.0,0.0,27.47,32253.560000000005,16.71151863526096,4254.6138720217605,5.524331054333166e-08
50,11345158.0,0.4917642033414839,0.49176420334148346,99.99999999999991,0.49176420334148346,99.99999999999991,0.49176420334148346,99.99999999999991,36.27,11973.820000000002,16.244301691082445,3368.257412965939,8.814332951555192e-08
51,23172804.8,0.27913529623150124,0.27913529623150113,99.99999999999996,0.27913529623150113,99.99999999999996,0.27913529623150113,99.99999999999996,21.75,244074.61000000002,16.958489985322146,4813.813955690436,4.3154033731816526e-08
52,0.0,0.21425186802794569,0.2142518680279456,99.99999999999996,0.0,0.0,0.0,0.0,16.73,564.5699999999999,0.0,0.0,inf
53,131231.5,0.2330136117620951,0.23301361176209523,100.00000000000007,0.0,0.0,0.0,0.0,15.87,151418.19,11.784725838230857,362.25888532926285,7.620121693343443e-06
54,4319.0,0.1832633582121496,0.1832633582121495,99.99999999999996,0.1832633582121495,99.99999999999996,0.1764650397743061,96.29041042128367,28.19,54860.57,8.371010681238156,65.71909920259102,0.00023153507756425097
55,963185.0,0.18817100316115584,0.1881710031611559,100.00000000000003,0.1881710031611559,100.00000000000003,0.05798056809003898,30.812700743473485,33.99,21259.080000000005,13.77800181854734,981.4198897515782,1.0382221483930916e-06
56,35526.0,0.2864502229764961,0.2864502229764961,100.0,0.2864502229764961,100.0,0.11480386812481254,40.078121403393865,27.79,454.18000000000006,10.478048249762029,188.4834210215848,2.8148398356133537e-05
57,2838221.0,0.1757084279223425,0.1757084279223427,100.00000000000011,0.1757084279223427,100.00000000000011,0.17460250298039945,99.37059083902803,30.92,2374.06,14.85868835774426,1684.702050808985,3.523333806634508e-07
58,0.0,0.14303268881850137,0.14303268881850134,99.99999999999997,0.14303268881850134,99.99999999999997,0.0,0.0,22.54,4403.56,0.0,0.0,inf
59,1342361.0,0.23233914497049943,0.2323391449704993,99.99999999999994,0.2323391449704993,99.99999999999994,0.2323391449704993,99.99999999999994,24.37,118937.61000000002,14.109941306785474,1158.6030381455073,7.449560885633596e-07
60,0.0,0.07796569837270291,0.07796569837270292,100.00000000000003,0.07796569837270292,100.00000000000003,0.0,0.0,28.23,0.0,0.0,0.0,inf
61,459039.0,0.15983957305702448,0.15983957305702465,100.00000000000011,0.15983957305702465,100.00000000000011,0.010432914298822442,6.527115969648135,25.21,77490.83000000002,13.036892631215192,677.5241693105863,2.1784641392125723e-06
62,0.0,0.24255004094799792,0.14573830889688513,60.08587272435507,0.0,0.0,0.0,0.0,16.15,19264.140000000003,0.0,0.0,inf
63,108112.0,0.15813326326260627,0.1581332632626062,99.99999999999997,0.1581332632626062,99.99999999999997,0.12971979771837475,82.03194890309302,24.48,11475.97,11.59093225541619,328.80389292099323,9.249667011987568e-06
64,503619.9,0.3995440456410004,0.39954404564100066,100.00000000000007,0.39954404564100066,100.00000000000007,0.010536754647413651,2.6371947629726837,28.16,25150.81,13.1295790814826,709.6618208696309,1.9856244759192396e-06
65,0.0,0.06052186292450013,0.06052186292449997,99.99999999999973,0.06052186292449997,99.99999999999973,0.0,0.0,25.43,6059.5599999999995,0.0,0.0,inf
66,78884.0,0.08259988752649992,0.08259988752649995,100.00000000000004,0.08259988752649995,100.00000000000004,0.0,0.0,27.39,7478.39,11.275746374691554,280.8629559055448,1.2676841945134629e-05
